"sourceCode";"sourceName";"targetCode";"targetName"
"4651000001";"Stryn LKS 01";"46510109";"Visnes"
"4651000001";"Stryn LKS 01";"46510110";"Vik"
"4651000001";"Stryn LKS 01";"46510208";"Rake"
"4651000002";"Stryn LKS 02";"46510201";"Loen"
"4651000002";"Stryn LKS 02";"46510202";"Lovatnet"
"4651000002";"Stryn LKS 02";"46510203";"Oldedalen"
"4651000002";"Stryn LKS 02";"46510204";"Sunde"
"4651000002";"Stryn LKS 02";"46510205";"Eide"
"4651000002";"Stryn LKS 02";"46510206";"Olden"
"4651000002";"Stryn LKS 02";"46510207";"Muristranda"
"4651000002";"Stryn LKS 02";"46510209";"Skarstein"
"4651000002";"Stryn LKS 02";"46510301";"Innvik Nord"
"4651000002";"Stryn LKS 02";"46510302";"Innvik Sør"
"4651000002";"Stryn LKS 02";"46510303";"Lyslo"
"4651000003";"Stryn LKS 03";"46510111";"Bø"
"4651000003";"Stryn LKS 03";"46510112";"Bergsida"
"4651000003";"Stryn LKS 03";"46510114";"Markane"
"4651000003";"Stryn LKS 03";"46510304";"Valaker"
"4651000003";"Stryn LKS 03";"46510305";"Verlo"
"4651000003";"Stryn LKS 03";"46510401";"Hopland"
"4651000003";"Stryn LKS 03";"46510402";"Fjelli"
"4651000003";"Stryn LKS 03";"46510403";"Blakset"
"4651000003";"Stryn LKS 03";"46510404";"Faleide"
"5001010001";"Trondheim - Tråante LKS 010001";"50011117";"Cecilienborg"
"5001010001";"Trondheim - Tråante LKS 010001";"50015104";"Breidablikk"
"5001010001";"Trondheim - Tråante LKS 010001";"50015105";"Havstein"
"5001010001";"Trondheim - Tråante LKS 010001";"50015109";"Wærås"
"5001010001";"Trondheim - Tråante LKS 010001";"50015110";"Åsveien"
"5001010001";"Trondheim - Tråante LKS 010001";"50015114";"Sverresborg Skole"
"5001010001";"Trondheim - Tråante LKS 010001";"50015121";"Sverresborg 21"
"5001010002";"Trondheim - Tråante LKS 010002";"50015220";"Munkvollaunet"
"5001010002";"Trondheim - Tråante LKS 010002";"50015221";"Hoem Søndre"
"5001010002";"Trondheim - Tråante LKS 010002";"50015222";"Rognheim"
"5001010002";"Trondheim - Tråante LKS 010002";"50015223";"Engstua"
"5001010002";"Trondheim - Tråante LKS 010002";"50015308";"Lundli"
"5001010002";"Trondheim - Tråante LKS 010002";"50015309";"Østtun"
"5001010003";"Trondheim - Tråante LKS 010003";"50015226";"Byåsen 26"
"5001010003";"Trondheim - Tråante LKS 010003";"50015227";"Byåsen 27"
"5001010003";"Trondheim - Tråante LKS 010003";"50015231";"Byåsen 31"
"5001010003";"Trondheim - Tråante LKS 010003";"50015234";"Byåsen 34"
"5001010003";"Trondheim - Tråante LKS 010003";"50015236";"Byåsen 36"
"5001010003";"Trondheim - Tråante LKS 010003";"50015238";"Byåsen 38"
"5001010003";"Trondheim - Tråante LKS 010003";"50015239";"Byåsen 39"
"5001010004";"Trondheim - Tråante LKS 010004";"50011106";"Nidareid"
"5001010004";"Trondheim - Tråante LKS 010004";"50011115";"Sverresli"
"5001010004";"Trondheim - Tråante LKS 010004";"50011116";"Marienborg"
"5001010004";"Trondheim - Tråante LKS 010004";"50011301";"Nidarø"
"5001010004";"Trondheim - Tråante LKS 010004";"50011302";"Tilfredshet"
"5001010004";"Trondheim - Tråante LKS 010004";"50011304";"Vangslund"
"5001010004";"Trondheim - Tråante LKS 010004";"50011309";"Marinevold 2"
"5001010004";"Trondheim - Tråante LKS 010004";"50015101";"Dorthealyst"
"5001010004";"Trondheim - Tråante LKS 010004";"50015102";"Sommerlyst"
"5001010004";"Trondheim - Tråante LKS 010004";"50015103";"Stavne"
"5001010004";"Trondheim - Tråante LKS 010004";"50015111";"Bygrensen"
"5001010004";"Trondheim - Tråante LKS 010004";"50015112";"Gamle Åsvei"
"5001010005";"Trondheim - Tråante LKS 010005";"50015209";"Grova"
"5001010005";"Trondheim - Tråante LKS 010005";"50015216";"Vognhallvegen"
"5001010005";"Trondheim - Tråante LKS 010005";"50015217";"Selsbakk Nordre"
"5001010005";"Trondheim - Tråante LKS 010005";"50015235";"Byåsen 35"
"5001010005";"Trondheim - Tråante LKS 010005";"50015237";"Byåsen 37"
"5001010005";"Trondheim - Tråante LKS 010005";"50015302";"Hallset Søndre"
"5001010005";"Trondheim - Tråante LKS 010005";"50015303";"Selsbakk"
"5001010005";"Trondheim - Tråante LKS 010005";"50015304";"Prøven"
"5001010005";"Trondheim - Tråante LKS 010005";"50015305";"Selsbakklia"
"5001010006";"Trondheim - Tråante LKS 010006";"50011317";"Lillegården"
"5001010006";"Trondheim - Tråante LKS 010006";"50011319";"Nedre Berg 1"
"5001010006";"Trondheim - Tråante LKS 010006";"50011320";"Nedre Berg 2"
"5001010006";"Trondheim - Tråante LKS 010006";"50011322";"Bergsbakken 1"
"5001010006";"Trondheim - Tråante LKS 010006";"50011323";"Bergsbakken 2"
"5001010006";"Trondheim - Tråante LKS 010006";"50011324";"Bergsbakken 3"
"5001010006";"Trondheim - Tråante LKS 010006";"50011409";"Rosenborg 9"
"5001010006";"Trondheim - Tråante LKS 010006";"50011423";"Rosenborg - Møllenberg 23"
"5001010007";"Trondheim - Tråante LKS 010007";"50011306";"Elgeseter"
"5001010007";"Trondheim - Tråante LKS 010007";"50011307";"Dalsenget"
"5001010007";"Trondheim - Tråante LKS 010007";"50011308";"Marinevold 1"
"5001010007";"Trondheim - Tråante LKS 010007";"50011310";"Marinevold 3"
"5001010007";"Trondheim - Tråante LKS 010007";"50011311";"Hesthagen"
"5001010007";"Trondheim - Tråante LKS 010007";"50011312";"Gløshaugen"
"5001010007";"Trondheim - Tråante LKS 010007";"50011321";"Nedre Berg 3"
"5001010008";"Trondheim - Tråante LKS 010008";"50011202";"Midtbyen 2"
"5001010008";"Trondheim - Tråante LKS 010008";"50011207";"Midtbyen 7"
"5001010008";"Trondheim - Tråante LKS 010008";"50011208";"Midtbyen 8"
"5001010008";"Trondheim - Tråante LKS 010008";"50011209";"Midtbyen 9"
"5001010008";"Trondheim - Tråante LKS 010008";"50011210";"Midtbyen 10"
"5001010008";"Trondheim - Tråante LKS 010008";"50011211";"Midtbyen 11"
"5001010009";"Trondheim - Tråante LKS 010009";"50011212";"Midtbyen 12"
"5001010009";"Trondheim - Tråante LKS 010009";"50011213";"Midtbyen 13"
"5001010009";"Trondheim - Tråante LKS 010009";"50011303";"Sannan"
"5001010009";"Trondheim - Tråante LKS 010009";"50011305";"Paulinelund"
"5001010009";"Trondheim - Tråante LKS 010009";"50011313";"Jonasløkken"
"5001010010";"Trondheim - Tråante LKS 010010";"50011201";"Midtbyen 1"
"5001010010";"Trondheim - Tråante LKS 010010";"50011203";"Midtbyen 3"
"5001010010";"Trondheim - Tråante LKS 010010";"50011204";"Midtbyen 4"
"5001010010";"Trondheim - Tråante LKS 010010";"50011205";"Midtbyen 5"
"5001010010";"Trondheim - Tråante LKS 010010";"50011206";"Midtbyen 6"
"5001010011";"Trondheim - Tråante LKS 010011";"50015228";"Byåsen 28"
"5001010011";"Trondheim - Tråante LKS 010011";"50015229";"Byåsen 29"
"5001010011";"Trondheim - Tråante LKS 010011";"50015230";"Byåsen 30"
"5001010011";"Trondheim - Tråante LKS 010011";"50015232";"Byåsen 32"
"5001010011";"Trondheim - Tråante LKS 010011";"50015233";"Byåsen 33"
"5001010012";"Trondheim - Tråante LKS 010012";"50015107";"Dalhaug"
"5001010012";"Trondheim - Tråante LKS 010012";"50015116";"Torshaug"
"5001010012";"Trondheim - Tråante LKS 010012";"50015117";"Sverresborg"
"5001010012";"Trondheim - Tråante LKS 010012";"50015119";"Bymarka"
"5001010012";"Trondheim - Tråante LKS 010012";"50015120";"Sverresborg 20"
"5001010013";"Trondheim - Tråante LKS 010013";"50011101";"Løften"
"5001010013";"Trondheim - Tråante LKS 010013";"50011102";"Trolla"
"5001010013";"Trondheim - Tråante LKS 010013";"50011103";"Tømmerdalen"
"5001010013";"Trondheim - Tråante LKS 010013";"50011104";"Ilsvika"
"5001010014";"Trondheim - Tråante LKS 010014";"50011315";"Singsaker"
"5001010014";"Trondheim - Tråante LKS 010014";"50011316";"Lillegårdjordet"
"5001010014";"Trondheim - Tråante LKS 010014";"50011318";"Kristiansten Festning"
"5001010014";"Trondheim - Tråante LKS 010014";"50011325";"Øya - Singsaker 25"
"5001010015";"Trondheim - Tråante LKS 010015";"50015301";"Hallsetvangen"
"5001010015";"Trondheim - Tråante LKS 010015";"50015306";"Hallset Nordre"
"5001010015";"Trondheim - Tråante LKS 010015";"50015307";"Hallsetvangen Nordre"
"5001010016";"Trondheim - Tråante LKS 010016";"50011105";"Skansen"
"5001010016";"Trondheim - Tråante LKS 010016";"50011107";"Ilevollen"
"5001010016";"Trondheim - Tråante LKS 010016";"50011108";"Arildsløkken"
"5001010017";"Trondheim - Tråante LKS 010017";"50011109";"Dyrborg"
"5001010017";"Trondheim - Tråante LKS 010017";"50011110";"Bergslien"
"5001010017";"Trondheim - Tråante LKS 010017";"50011111";"Marienberg"
"5001010017";"Trondheim - Tråante LKS 010017";"50015113";"Utsikten"
"5001010018";"Trondheim - Tråante LKS 010018";"50011112";"Møllehaugen"
"5001010018";"Trondheim - Tråante LKS 010018";"50011113";"Fagerlia"
"5001010018";"Trondheim - Tråante LKS 010018";"50011114";"Schøningsdalen"
"5001010018";"Trondheim - Tråante LKS 010018";"50015118";"Hammersborg"
"5001010019";"Trondheim - Tråante LKS 010019";"50015210";"Dalgård"
"5001010019";"Trondheim - Tråante LKS 010019";"50015213";"Kleiva"
"5001010019";"Trondheim - Tråante LKS 010019";"50015214";"Ferstad"
"5001010019";"Trondheim - Tråante LKS 010019";"50015215";"Ferstad Nedre"
"5001010019";"Trondheim - Tråante LKS 010019";"50015218";"Munkvold"
"5001010019";"Trondheim - Tråante LKS 010019";"50015219";"Hoem Nordre"
"5001010020";"Trondheim - Tråante LKS 010020";"50015106";"Havstad"
"5001010020";"Trondheim - Tråante LKS 010020";"50015108";"Havsteinaunet"
"5001010021";"Trondheim - Tråante LKS 010021";"50015201";"Vådan"
"5001010021";"Trondheim - Tråante LKS 010021";"50015202";"Lian"
"5001010021";"Trondheim - Tråante LKS 010021";"50015203";"Ferstadmarka"
"5001010021";"Trondheim - Tråante LKS 010021";"50015212";"Storhaugen"
"5001010021";"Trondheim - Tråante LKS 010021";"50015224";"Byåsen 24"
"5001010022";"Trondheim - Tråante LKS 010022";"50015211";"Ugla"
"5001010022";"Trondheim - Tråante LKS 010022";"50015225";"Byåsen 25"
"5001020001";"Trondheim - Tråante LKS 020001";"50011608";"Spandet"
"5001020001";"Trondheim - Tråante LKS 020001";"50011612";"Devle"
"5001020001";"Trondheim - Tråante LKS 020001";"50012202";"Jakobsli 2"
"5001020001";"Trondheim - Tråante LKS 020001";"50012203";"Jakobsli 3"
"5001020001";"Trondheim - Tråante LKS 020001";"50012204";"Jakobsli 4"
"5001020001";"Trondheim - Tråante LKS 020001";"50012207";"Jakobsli 7"
"5001020002";"Trondheim - Tråante LKS 020002";"50012104";"Strindheim 4"
"5001020002";"Trondheim - Tråante LKS 020002";"50012105";"Strindheim 5"
"5001020002";"Trondheim - Tråante LKS 020002";"50012106";"Strindheim 6"
"5001020002";"Trondheim - Tråante LKS 020002";"50012215";"Jakobsli 15"
"5001020003";"Trondheim - Tråante LKS 020003";"50012315";"Ranheim 15"
"5001020003";"Trondheim - Tråante LKS 020003";"50012316";"Ranheim 16"
"5001020003";"Trondheim - Tråante LKS 020003";"50012317";"Ranheim 17"
"5001020003";"Trondheim - Tråante LKS 020003";"50012318";"Ranheim 18"
"5001020003";"Trondheim - Tråante LKS 020003";"50014504";"Jonsvatnet 4"
"5001020003";"Trondheim - Tråante LKS 020003";"50014505";"Jonsvatnet 5"
"5001020003";"Trondheim - Tråante LKS 020003";"50014506";"Jonsvatnet 6"
"5001020003";"Trondheim - Tråante LKS 020003";"50014509";"Jonsvatnet 9"
"5001020003";"Trondheim - Tråante LKS 020003";"50014602";"Bratsberg 2"
"5001020003";"Trondheim - Tråante LKS 020003";"50014604";"Bratsberg 4"
"5001020003";"Trondheim - Tråante LKS 020003";"50014605";"Bratsberg 5"
"5001020004";"Trondheim - Tråante LKS 020004";"50012301";"Ranheim 1"
"5001020004";"Trondheim - Tråante LKS 020004";"50012302";"Ranheim 2"
"5001020004";"Trondheim - Tråante LKS 020004";"50012310";"Ranheim 10"
"5001020004";"Trondheim - Tråante LKS 020004";"50012312";"Ranheim 12"
"5001020004";"Trondheim - Tråante LKS 020004";"50012313";"Ranheim 13"
"5001020004";"Trondheim - Tråante LKS 020004";"50014507";"Jonsvatnet 7"
"5001020004";"Trondheim - Tråante LKS 020004";"50014508";"Jonsvatnet 8"
"5001020004";"Trondheim - Tråante LKS 020004";"50014606";"Bratsberg 6"
"5001020005";"Trondheim - Tråante LKS 020005";"50011502";"Lademoen 2"
"5001020005";"Trondheim - Tråante LKS 020005";"50011510";"Lademoen 10"
"5001020005";"Trondheim - Tråante LKS 020005";"50011512";"Lademoen 12"
"5001020005";"Trondheim - Tråante LKS 020005";"50011513";"Lademoen 13"
"5001020005";"Trondheim - Tråante LKS 020005";"50011514";"Lademoen 14"
"5001020005";"Trondheim - Tråante LKS 020005";"50011515";"Lademoen 15"
"5001020005";"Trondheim - Tråante LKS 020005";"50011516";"Lademoen 16"
"5001020006";"Trondheim - Tråante LKS 020006";"50011405";"Rosenborg 5"
"5001020006";"Trondheim - Tråante LKS 020006";"50011416";"Rosenborg 16"
"5001020006";"Trondheim - Tråante LKS 020006";"50011417";"Rosenborg 17"
"5001020006";"Trondheim - Tråante LKS 020006";"50011418";"Rosenborg 18"
"5001020006";"Trondheim - Tråante LKS 020006";"50011419";"Rosenborg 19"
"5001020006";"Trondheim - Tråante LKS 020006";"50011501";"Lademoen 1"
"5001020006";"Trondheim - Tråante LKS 020006";"50011503";"Lademoen 3"
"5001020007";"Trondheim - Tråante LKS 020007";"50011410";"Rosenborg 10"
"5001020007";"Trondheim - Tråante LKS 020007";"50011411";"Rosenborg 11"
"5001020007";"Trondheim - Tråante LKS 020007";"50011420";"Rosenborg 20"
"5001020007";"Trondheim - Tråante LKS 020007";"50011422";"Rosenborg - Møllenberg 22"
"5001020007";"Trondheim - Tråante LKS 020007";"50012110";"Strindheim 10"
"5001020007";"Trondheim - Tråante LKS 020007";"50012114";"Strindheim 14"
"5001020008";"Trondheim - Tråante LKS 020008";"50011610";"Sørgjerdet"
"5001020008";"Trondheim - Tråante LKS 020008";"50011611";"Ringve"
"5001020008";"Trondheim - Tråante LKS 020008";"50011613";"Leangen"
"5001020008";"Trondheim - Tråante LKS 020008";"50011614";"Ladalen"
"5001020008";"Trondheim - Tråante LKS 020008";"50012102";"Strindheim 2"
"5001020008";"Trondheim - Tråante LKS 020008";"50012103";"Strindheim 3"
"5001020008";"Trondheim - Tråante LKS 020008";"50012201";"Jakobsli 1"
"5001020009";"Trondheim - Tråante LKS 020009";"50012107";"Strindheim 7"
"5001020009";"Trondheim - Tråante LKS 020009";"50012108";"Strindheim 8"
"5001020009";"Trondheim - Tråante LKS 020009";"50012109";"Strindheim 9"
"5001020009";"Trondheim - Tråante LKS 020009";"50012111";"Strindheim 11"
"5001020009";"Trondheim - Tråante LKS 020009";"50012113";"Strindheim 13"
"5001020010";"Trondheim - Tråante LKS 020010";"50011505";"Lademoen 5"
"5001020010";"Trondheim - Tråante LKS 020010";"50011506";"Lademoen 6"
"5001020010";"Trondheim - Tråante LKS 020010";"50011507";"Lademoen 7"
"5001020010";"Trondheim - Tråante LKS 020010";"50011508";"Lademoen 8"
"5001020010";"Trondheim - Tråante LKS 020010";"50011511";"Lademoen 11"
"5001020011";"Trondheim - Tråante LKS 020011";"50011326";"Øya - Singsaker 26"
"5001020011";"Trondheim - Tråante LKS 020011";"50011401";"Rosenborg 1"
"5001020011";"Trondheim - Tråante LKS 020011";"50011402";"Rosenborg 2"
"5001020011";"Trondheim - Tråante LKS 020011";"50011403";"Rosenborg 3"
"5001020011";"Trondheim - Tråante LKS 020011";"50011404";"Rosenborg 4"
"5001020012";"Trondheim - Tråante LKS 020012";"50012304";"Ranheim 4"
"5001020012";"Trondheim - Tråante LKS 020012";"50012305";"Ranheim 5"
"5001020012";"Trondheim - Tråante LKS 020012";"50012308";"Ranheim 8"
"5001020012";"Trondheim - Tråante LKS 020012";"50012314";"Ranheim 14"
"5001020012";"Trondheim - Tråante LKS 020012";"50014503";"Jonsvatnet 3"
"5001020013";"Trondheim - Tråante LKS 020013";"50011412";"Rosenborg 12"
"5001020013";"Trondheim - Tråante LKS 020013";"50011413";"Rosenborg 13"
"5001020013";"Trondheim - Tråante LKS 020013";"50011414";"Rosenborg 14"
"5001020013";"Trondheim - Tråante LKS 020013";"50011421";"Rosenborg 21"
"5001020013";"Trondheim - Tråante LKS 020013";"50011504";"Lademoen 4"
"5001020014";"Trondheim - Tråante LKS 020014";"50011601";"Ladehammeren"
"5001020014";"Trondheim - Tråante LKS 020014";"50011602";"Jarlheim"
"5001020014";"Trondheim - Tråante LKS 020014";"50011603";"Heimstad"
"5001020014";"Trondheim - Tråante LKS 020014";"50011604";"Korsvika"
"5001020015";"Trondheim - Tråante LKS 020015";"50011605";"Østmarkstranda"
"5001020015";"Trondheim - Tråante LKS 020015";"50011606";"Østmarka"
"5001020015";"Trondheim - Tråante LKS 020015";"50011607";"Moen"
"5001020015";"Trondheim - Tråante LKS 020015";"50011609";"Lade"
"5001020016";"Trondheim - Tråante LKS 020016";"50011509";"Lademoen 9"
"5001020016";"Trondheim - Tråante LKS 020016";"50011517";"Lademoen 17"
"5001020016";"Trondheim - Tråante LKS 020016";"50011518";"Lademoen 18"
"5001020016";"Trondheim - Tråante LKS 020016";"50012101";"Strindheim 1"
"5001020017";"Trondheim - Tråante LKS 020017";"50011406";"Rosenborg 6"
"5001020017";"Trondheim - Tråante LKS 020017";"50011407";"Rosenborg 7"
"5001020017";"Trondheim - Tråante LKS 020017";"50011415";"Rosenborg 15"
"5001020018";"Trondheim - Tråante LKS 020018";"50012208";"Jakobsli 8"
"5001020018";"Trondheim - Tråante LKS 020018";"50012219";"Charlottenlund - Jakobsli 19"
"5001020018";"Trondheim - Tråante LKS 020018";"50012220";"Charlottenlund - Jakobsli 20"
"5001020019";"Trondheim - Tråante LKS 020019";"50012209";"Jakobsli 9"
"5001020019";"Trondheim - Tråante LKS 020019";"50012210";"Jakobsli 10"
"5001020019";"Trondheim - Tråante LKS 020019";"50012212";"Jakobsli 12"
"5001020019";"Trondheim - Tråante LKS 020019";"50012307";"Ranheim 7"
"5001020019";"Trondheim - Tråante LKS 020019";"50013220";"Åsvang - Stokkan 20"
"5001020019";"Trondheim - Tråante LKS 020019";"50014502";"Jonsvatnet 2"
"5001020020";"Trondheim - Tråante LKS 020020";"50012206";"Jakobsli 6"
"5001020020";"Trondheim - Tråante LKS 020020";"50012306";"Ranheim 6"
"5001020021";"Trondheim - Tråante LKS 020021";"50012205";"Jakobsli 5"
"5001020022";"Trondheim - Tråante LKS 020022";"50013219";"Åsvang - Stokkan 19"
"5001020022";"Trondheim - Tråante LKS 020022";"50013224";"Åsvang - Stokkan 24"
"5001020022";"Trondheim - Tråante LKS 020022";"50014501";"Jonsvatnet 1"
"5001020023";"Trondheim - Tråante LKS 020023";"50012211";"Jakobsli 11"
"5001020023";"Trondheim - Tråante LKS 020023";"50012216";"Jakobsli 16"
"5001020023";"Trondheim - Tråante LKS 020023";"50012217";"Jakobsli 17"
"5001020024";"Trondheim - Tråante LKS 020024";"50012218";"Charlottenlund - Jakobsli 18"
"5001020024";"Trondheim - Tråante LKS 020024";"50013215";"Stokkan 15"
"5001020025";"Trondheim - Tråante LKS 020025";"50012112";"Strindheim 12"
"5001020025";"Trondheim - Tråante LKS 020025";"50012117";"Strindheim 17"
"5001030001";"Trondheim - Tråante LKS 030001";"50013114";"Grønnflaten"
"5001030001";"Trondheim - Tråante LKS 030001";"50014110";"Nardo Nordre"
"5001030001";"Trondheim - Tråante LKS 030001";"50014111";"Blomsterbyen"
"5001030001";"Trondheim - Tråante LKS 030001";"50014118";"Nardo 18"
"5001030001";"Trondheim - Tråante LKS 030001";"50014205";"Midtli"
"5001030001";"Trondheim - Tråante LKS 030001";"50014223";"Nidarvoll - Leira 23"
"5001030001";"Trondheim - Tråante LKS 030001";"50014224";"Nidarvoll - Leira 24"
"5001030002";"Trondheim - Tråante LKS 030002";"50014202";"Sluppen Østre"
"5001030002";"Trondheim - Tråante LKS 030002";"50014206";"Hoeggen"
"5001030002";"Trondheim - Tråante LKS 030002";"50014207";"Stubban Øvre"
"5001030002";"Trondheim - Tråante LKS 030002";"50014208";"Stubban Nedre"
"5001030002";"Trondheim - Tråante LKS 030002";"50014209";"Stubban Vestre"
"5001030002";"Trondheim - Tråante LKS 030002";"50014211";"Stubli"
"5001030002";"Trondheim - Tråante LKS 030002";"50014212";"Stubban Søndre"
"5001030002";"Trondheim - Tråante LKS 030002";"50014221";"Nidarvoll - Leira 21"
"5001030002";"Trondheim - Tråante LKS 030002";"50014225";"Nidarvoll - Leira 25"
"5001030003";"Trondheim - Tråante LKS 030003";"50012115";"Strindheim 15"
"5001030003";"Trondheim - Tråante LKS 030003";"50013101";"Høyli"
"5001030003";"Trondheim - Tråante LKS 030003";"50013102";"Tyholt 1"
"5001030003";"Trondheim - Tråante LKS 030003";"50013103";"Tyholt 2"
"5001030003";"Trondheim - Tråante LKS 030003";"50013104";"Tyholt 3"
"5001030003";"Trondheim - Tråante LKS 030003";"50013109";"Blussuvold"
"5001030003";"Trondheim - Tråante LKS 030003";"50013110";"Berg 1"
"5001030003";"Trondheim - Tråante LKS 030003";"50013111";"Berg 2"
"5001030003";"Trondheim - Tråante LKS 030003";"50013112";"Berg 3"
"5001030003";"Trondheim - Tråante LKS 030003";"50013121";"Berg - Tyholt 21"
"5001030004";"Trondheim - Tråante LKS 030004";"50013113";"Berg 4"
"5001030004";"Trondheim - Tråante LKS 030004";"50013122";"Berg - Tyholt 22"
"5001030004";"Trondheim - Tråante LKS 030004";"50014101";"Valene Vest"
"5001030004";"Trondheim - Tråante LKS 030004";"50014102";"Valene Øst"
"5001030004";"Trondheim - Tråante LKS 030004";"50014103";"Lerkendal Syd"
"5001030004";"Trondheim - Tråante LKS 030004";"50014104";"Tempe Nordre"
"5001030004";"Trondheim - Tråante LKS 030004";"50014105";"Tempe Søndre"
"5001030004";"Trondheim - Tråante LKS 030004";"50014107";"Siemens"
"5001030004";"Trondheim - Tråante LKS 030004";"50014115";"Nardo 15"
"5001030004";"Trondheim - Tråante LKS 030004";"50014116";"Nardo 16"
"5001030005";"Trondheim - Tråante LKS 030005";"50013216";"Stokkan 16"
"5001030005";"Trondheim - Tråante LKS 030005";"50013217";"Stokkan 17"
"5001030005";"Trondheim - Tråante LKS 030005";"50013218";"Stokkan 18"
"5001030005";"Trondheim - Tråante LKS 030005";"50014233";"Nidarvoll - Leira 33"
"5001030005";"Trondheim - Tråante LKS 030005";"50014234";"Nidarvoll - Leira 34"
"5001030005";"Trondheim - Tråante LKS 030005";"50014601";"Bratsberg 1"
"5001030005";"Trondheim - Tråante LKS 030005";"50014603";"Bratsberg 3"
"5001030005";"Trondheim - Tråante LKS 030005";"50014607";"Bratsberg 7"
"5001030006";"Trondheim - Tråante LKS 030006";"50014230";"Nidarvoll - Leira 30"
"5001030006";"Trondheim - Tråante LKS 030006";"50014231";"Nidarvoll - Leira 31"
"5001030006";"Trondheim - Tråante LKS 030006";"50014232";"Nidarvoll - Leira 32"
