levekaar,lksnavn,grunnkrets
1103030003,Stavanger LKS 030003,11030805
1103030003,Stavanger LKS 030003,11030806
1103030003,Stavanger LKS 030003,11030911
1103030003,Stavanger LKS 030003,11030913
1103030004,Stavanger LKS 030004,11032101
1103030004,Stavanger LKS 030004,11032104
1103030004,Stavanger LKS 030004,11032105
1103030005,Stavanger LKS 030005,11030607
1103030005,Stavanger LKS 030005,11030608
1103030005,Stavanger LKS 030005,11030614
1103030005,Stavanger LKS 030005,11030616
1103030005,Stavanger LKS 030005,11031906
1103030006,Stavanger LKS 030006,11030510
1103030006,Stavanger LKS 030006,11030606
1103030006,Stavanger LKS 030006,11030611
1103030006,Stavanger LKS 030006,11030612
1103030007,Stavanger LKS 030007,11030603
1103030007,Stavanger LKS 030007,11030604
1103030007,Stavanger LKS 030007,11030803
1103030008,Stavanger LKS 030008,11030907
1103030008,Stavanger LKS 030008,11030909
1103030009,Stavanger LKS 030009,11032102
1103030009,Stavanger LKS 030009,11032208
1103040001,Stavanger LKS 040001,11032306
1103040001,Stavanger LKS 040001,11032309
1103040001,Stavanger LKS 040001,11032404
1103040001,Stavanger LKS 040001,11032504
1103040001,Stavanger LKS 040001,11032505
1103040001,Stavanger LKS 040001,11032506
1103040001,Stavanger LKS 040001,11032508
1103040001,Stavanger LKS 040001,11032509
1103040001,Stavanger LKS 040001,11032511
1103040001,Stavanger LKS 040001,11032512
1103040001,Stavanger LKS 040001,11032515
1103040002,Stavanger LKS 040002,11032007
1103040002,Stavanger LKS 040002,11032202
1103040002,Stavanger LKS 040002,11032203
1103040002,Stavanger LKS 040002,11032204
1103040003,Stavanger LKS 040003,11032304
1103040003,Stavanger LKS 040003,11032307
1103040003,Stavanger LKS 040003,11032308
1103040003,Stavanger LKS 040003,11032510
1103040003,Stavanger LKS 040003,11032513
1103040003,Stavanger LKS 040003,11032514
1103040004,Stavanger LKS 040004,11032401
1103040004,Stavanger LKS 040004,11032402
1103040004,Stavanger LKS 040004,11032403
1103040005,Stavanger LKS 040005,11032009
1103040005,Stavanger LKS 040005,11032011
1103040005,Stavanger LKS 040005,11032206
1103040006,Stavanger LKS 040006,11032207
1103040006,Stavanger LKS 040006,11032302
1103040007,Stavanger LKS 040007,11032205
1103040007,Stavanger LKS 040007,11032305
1103040007,Stavanger LKS 040007,11032310
1103050001,Stavanger LKS 050001,11030302
1103050001,Stavanger LKS 050001,11030304
1103050001,Stavanger LKS 050001,11030305
1103050001,Stavanger LKS 050001,11030406
1103050001,Stavanger LKS 050001,11030407
1103050001,Stavanger LKS 050001,11030511
1103050001,Stavanger LKS 050001,11030512
1103050002,Stavanger LKS 050002,11030201
1103050002,Stavanger LKS 050002,11030205
1103050002,Stavanger LKS 050002,11030503
1103050002,Stavanger LKS 050002,11030504
1103050002,Stavanger LKS 050002,11030506
1103050003,Stavanger LKS 050003,11030401
1103050003,Stavanger LKS 050003,11031104
1103050003,Stavanger LKS 050003,11031105
1103050003,Stavanger LKS 050003,11031106
1103050004,Stavanger LKS 050004,11030501
1103050004,Stavanger LKS 050004,11030502
1103050004,Stavanger LKS 050004,11030507
1103050004,Stavanger LKS 050004,11030509
1103050005,Stavanger LKS 050005,11030206
1103050005,Stavanger LKS 050005,11030303
1103050006,Stavanger LKS 050006,11030402
1103050006,Stavanger LKS 050006,11030405
1103050006,Stavanger LKS 050006,11030408
1103050006,Stavanger LKS 050006,11030409
1103050007,Stavanger LKS 050007,11030202
1103050007,Stavanger LKS 050007,11030203
1103050007,Stavanger LKS 050007,11030207
1103060001,Stavanger LKS 060001,11030613
1103060001,Stavanger LKS 060001,11030701
1103060001,Stavanger LKS 060001,11030711
1103060001,Stavanger LKS 060001,11031809
1103060001,Stavanger LKS 060001,11031810
1103060001,Stavanger LKS 060001,11031813
1103060001,Stavanger LKS 060001,11031902
1103060001,Stavanger LKS 060001,11031907
1103060002,Stavanger LKS 060002,11030615
1103060002,Stavanger LKS 060002,11030702
1103060002,Stavanger LKS 060002,11030704
1103060002,Stavanger LKS 060002,11030705
1103060002,Stavanger LKS 060002,11030712
1103060003,Stavanger LKS 060003,11032001
1103060003,Stavanger LKS 060003,11032005
1103060003,Stavanger LKS 060003,11032008
1103060003,Stavanger LKS 060003,11032010
1103060003,Stavanger LKS 060003,11032012
1103060004,Stavanger LKS 060004,11030707
1103060004,Stavanger LKS 060004,11030708
1103060004,Stavanger LKS 060004,11031806
1103060004,Stavanger LKS 060004,11031807
1103060005,Stavanger LKS 060005,11031815
1103060005,Stavanger LKS 060005,11031903
1103060006,Stavanger LKS 060006,11031904
1103060006,Stavanger LKS 060006,11031905
1103060007,Stavanger LKS 060007,11030706
1103060007,Stavanger LKS 060007,11030709
1103060008,Stavanger LKS 060008,11030710
1103060008,Stavanger LKS 060008,11032004
1103070001,Stavanger LKS 070001,11031723
1103070001,Stavanger LKS 070001,11031726
1103070001,Stavanger LKS 070001,11031729
1103070001,Stavanger LKS 070001,11031730
1103070002,Stavanger LKS 070002,11031712
1103070002,Stavanger LKS 070002,11031713
1103070002,Stavanger LKS 070002,11031715
1103070002,Stavanger LKS 070002,11031716
1103070002,Stavanger LKS 070002,11031717
1103070002,Stavanger LKS 070002,11031718
1103070002,Stavanger LKS 070002,11031719
1103070003,Stavanger LKS 070003,11031722
1103070003,Stavanger LKS 070003,11031725
1103070003,Stavanger LKS 070003,11031731
1103070003,Stavanger LKS 070003,11031736
1103070003,Stavanger LKS 070003,11031737
1103070004,Stavanger LKS 070004,11031727
1103070004,Stavanger LKS 070004,11031728
1103070004,Stavanger LKS 070004,11031733
1103070004,Stavanger LKS 070004,11031734
1103070004,Stavanger LKS 070004,11031735
1103070005,Stavanger LKS 070005,11031724
1103070005,Stavanger LKS 070005,11031741
1103070005,Stavanger LKS 070005,11031742
1103070006,Stavanger LKS 070006,11031738
1103070006,Stavanger LKS 070006,11031743
1103070006,Stavanger LKS 070006,11031744
1103070007,Stavanger LKS 070007,11031714
1103070007,Stavanger LKS 070007,11031739
1103070007,Stavanger LKS 070007,11031740
1103070008,Stavanger LKS 070008,11031701
1103070008,Stavanger LKS 070008,11031814
1103070009,Stavanger LKS 070009,11031803
1103070009,Stavanger LKS 070009,11031816
1103070010,Stavanger LKS 070010,11031802
1103070010,Stavanger LKS 070010,11031811
1103080001,Stavanger LKS 080001,11031001
1103080001,Stavanger LKS 080001,11031002
1103080001,Stavanger LKS 080001,11031003
1103080001,Stavanger LKS 080001,11031004
1103080001,Stavanger LKS 080001,11031005
1103080001,Stavanger LKS 080001,11031006
1103080001,Stavanger LKS 080001,11031007
1103080001,Stavanger LKS 080001,11031008
1103080001,Stavanger LKS 080001,11031009
1103080001,Stavanger LKS 080001,11031010
1103080001,Stavanger LKS 080001,11031011
1103080001,Stavanger LKS 080001,11031012
1103080001,Stavanger LKS 080001,11031013
1103080001,Stavanger LKS 080001,11031014
1103080001,Stavanger LKS 080001,11031015
1103080001,Stavanger LKS 080001,11031016
1103080001,Stavanger LKS 080001,11031017
1103080001,Stavanger LKS 080001,11031018
1103080001,Stavanger LKS 080001,11031019
1103090001,Stavanger LKS 090001,11031101
1103090001,Stavanger LKS 090001,11031301
1103090001,Stavanger LKS 090001,11031303
1103090001,Stavanger LKS 090001,11031401
1103090001,Stavanger LKS 090001,11031402
1103090001,Stavanger LKS 090001,11031403
1103090001,Stavanger LKS 090001,11031404
1103090002,Stavanger LKS 090002,11031302
1103090002,Stavanger LKS 090002,11031304
1103090002,Stavanger LKS 090002,11031405
1103090002,Stavanger LKS 090002,11031406
1106000001,Haugesund LKS 01,11060211
1106000001,Haugesund LKS 01,11060213
1106000001,Haugesund LKS 01,11060707
1106000001,Haugesund LKS 01,11060710
1106000001,Haugesund LKS 01,11060711
1106000001,Haugesund LKS 01,11060713
1106000001,Haugesund LKS 01,11060714
1106000001,Haugesund LKS 01,11060715
1106000002,Haugesund LKS 02,11060404
1106000002,Haugesund LKS 02,11060502
1106000002,Haugesund LKS 02,11060503
1106000002,Haugesund LKS 02,11060504
1106000002,Haugesund LKS 02,11060506
1106000002,Haugesund LKS 02,11060507
1106000002,Haugesund LKS 02,11060508
1106000002,Haugesund LKS 02,11060509
1106000002,Haugesund LKS 02,11060512
1106000002,Haugesund LKS 02,11060513
1106000002,Haugesund LKS 02,11060514
1106000002,Haugesund LKS 02,11060515
1106000002,Haugesund LKS 02,11060517
1106000002,Haugesund LKS 02,11060518
1106000002,Haugesund LKS 02,11060519
1106000002,Haugesund LKS 02,11060520
1106000003,Haugesund LKS 03,11060401
1106000003,Haugesund LKS 03,11060709
1106000003,Haugesund LKS 03,11060712
1106000003,Haugesund LKS 03,11060907
1106000003,Haugesund LKS 03,11060912
1106000003,Haugesund LKS 03,11060913
1106000003,Haugesund LKS 03,11060916
1106000003,Haugesund LKS 03,11060917
1106000003,Haugesund LKS 03,11060918
1106000003,Haugesund LKS 03,11060919
1106000003,Haugesund LKS 03,11060920
1106000004,Haugesund LKS 04,11060201
1106000004,Haugesund LKS 04,11060202
1106000004,Haugesund LKS 04,11060203
1106000004,Haugesund LKS 04,11060204
1106000004,Haugesund LKS 04,11060205
1106000004,Haugesund LKS 04,11060206
1106000004,Haugesund LKS 04,11060207
1106000004,Haugesund LKS 04,11060208
1106000004,Haugesund LKS 04,11060209
1106000004,Haugesund LKS 04,11060210
1106000005,Haugesund LKS 05,11060301
1106000005,Haugesund LKS 05,11060505
1106000005,Haugesund LKS 05,11060510
1106000005,Haugesund LKS 05,11060511
1106000005,Haugesund LKS 05,11060516
1106000005,Haugesund LKS 05,11060601
1106000005,Haugesund LKS 05,11060602
1106000005,Haugesund LKS 05,11060603
1106000005,Haugesund LKS 05,11060604
1106000006,Haugesund LKS 06,11060107
1106000006,Haugesund LKS 06,11060108
1106000006,Haugesund LKS 06,11060109
1106000006,Haugesund LKS 06,11060303
1106000006,Haugesund LKS 06,11060304
1106000006,Haugesund LKS 06,11060305
1106000007,Haugesund LKS 07,11060101
1106000007,Haugesund LKS 07,11060102
1106000007,Haugesund LKS 07,11060103
1106000007,Haugesund LKS 07,11060104
1106000007,Haugesund LKS 07,11060105
1106000007,Haugesund LKS 07,11060106
1106000008,Haugesund LKS 08,11060605
1106000008,Haugesund LKS 08,11060703
1106000008,Haugesund LKS 08,11060704
1106000008,Haugesund LKS 08,11060705
1106000008,Haugesund LKS 08,11060706
1106000009,Haugesund LKS 09,11060402
1106000009,Haugesund LKS 09,11060901
1106000009,Haugesund LKS 09,11060902
1106000009,Haugesund LKS 09,11060914
1106000009,Haugesund LKS 09,11060915
1106000010,Haugesund LKS 10,11060801
1106000010,Haugesund LKS 10,11060802
1106000010,Haugesund LKS 10,11060804
1106000010,Haugesund LKS 10,11060805
1106000010,Haugesund LKS 10,11060806
1106000011,Haugesund LKS 11,11060403
1106000011,Haugesund LKS 11,11060501
1106000011,Haugesund LKS 11,11060807
1106000011,Haugesund LKS 11,11060808
1106000012,Haugesund LKS 12,11060212
1106000012,Haugesund LKS 12,11060302
1106000012,Haugesund LKS 12,11060306
1106000012,Haugesund LKS 12,11060307
1106000013,Haugesund LKS 13,11060803
1106000013,Haugesund LKS 13,11060809
1106000013,Haugesund LKS 13,11060904
1106000013,Haugesund LKS 13,11060906
1106000014,Haugesund LKS 14,11060905
1106000014,Haugesund LKS 14,11060908
1106000014,Haugesund LKS 14,11060910
1106000015,Haugesund LKS 15,11060606
1106000015,Haugesund LKS 15,11060701
1106000015,Haugesund LKS 15,11060702
1106000016,Haugesund LKS 16,11060903
1106000016,Haugesund LKS 16,11060909
1106000016,Haugesund LKS 16,11060911
1108000001,Sandnes LKS 01,11080102
1108000001,Sandnes LKS 01,11080105
1108000001,Sandnes LKS 01,11080107
1108000001,Sandnes LKS 01,11080108
1108000001,Sandnes LKS 01,11080111
1108000001,Sandnes LKS 01,11080112
1108000001,Sandnes LKS 01,11080123
1108000001,Sandnes LKS 01,11080124
1108000001,Sandnes LKS 01,11080207
1108000002,Sandnes LKS 02,11081002
1108000002,Sandnes LKS 02,11081003
1108000002,Sandnes LKS 02,11081102
1108000002,Sandnes LKS 02,11081103
1108000002,Sandnes LKS 02,11081104
1108000002,Sandnes LKS 02,11081105
1108000002,Sandnes LKS 02,11081106
1108000002,Sandnes LKS 02,11081107
1108000003,Sandnes LKS 03,11080302
1108000003,Sandnes LKS 03,11080304
1108000003,Sandnes LKS 03,11080405
1108000004,Sandnes LKS 04,11080706
1108000004,Sandnes LKS 04,11080707
1108000004,Sandnes LKS 04,11080708
1108000004,Sandnes LKS 04,11080901
1108000004,Sandnes LKS 04,11080910
1108000004,Sandnes LKS 04,11081001
1108000004,Sandnes LKS 04,11081004
1108000005,Sandnes LKS 05,11080109
1108000005,Sandnes LKS 05,11080110
1108000005,Sandnes LKS 05,11080113
1108000005,Sandnes LKS 05,11080115
1108000005,Sandnes LKS 05,11080116
1108000005,Sandnes LKS 05,11080117
1108000005,Sandnes LKS 05,11080118
1108000005,Sandnes LKS 05,11080119
1108000006,Sandnes LKS 06,11080703
1108000006,Sandnes LKS 06,11080705
1108000006,Sandnes LKS 06,11080710
1108000007,Sandnes LKS 07,11080704
1108000007,Sandnes LKS 07,11080709
1108000007,Sandnes LKS 07,11080801
1108000007,Sandnes LKS 07,11080802
1108000007,Sandnes LKS 07,11080803
1108000007,Sandnes LKS 07,11080805
1108000007,Sandnes LKS 07,11080807
1108000008,Sandnes LKS 08,11080615
1108000008,Sandnes LKS 08,11080616
1108000008,Sandnes LKS 08,11080617
1108000008,Sandnes LKS 08,11080618
1108000008,Sandnes LKS 08,11080619
1108000009,Sandnes LKS 09,11080201
1108000009,Sandnes LKS 09,11080202
1108000009,Sandnes LKS 09,11080301
1108000009,Sandnes LKS 09,11080401
1108000009,Sandnes LKS 09,11080402
1108000010,Sandnes LKS 10,11080903
1108000010,Sandnes LKS 10,11080906
1108000010,Sandnes LKS 10,11080908
1108000010,Sandnes LKS 10,11080909
1108000011,Sandnes LKS 11,11080101
1108000011,Sandnes LKS 11,11080106
1108000011,Sandnes LKS 11,11080114
1108000011,Sandnes LKS 11,11080208
1108000012,Sandnes LKS 12,11080505
1108000012,Sandnes LKS 12,11080507
1108000013,Sandnes LKS 13,11080502
1108000013,Sandnes LKS 13,11080504
1108000014,Sandnes LKS 14,11080403
1108000014,Sandnes LKS 14,11080404
1108000014,Sandnes LKS 14,11080501
1108000015,Sandnes LKS 15,11080206
1108000015,Sandnes LKS 15,11080211
1108000015,Sandnes LKS 15,11080212
1108000016,Sandnes LKS 16,11080804
1108000016,Sandnes LKS 16,11080806
1108000016,Sandnes LKS 16,11080808
1108000017,Sandnes LKS 17,11080205
1108000017,Sandnes LKS 17,11080210
1108000017,Sandnes LKS 17,11080213
1108000018,Sandnes LKS 18,11080103
1108000018,Sandnes LKS 18,11080104
1108000018,Sandnes LKS 18,11080122
1108000018,Sandnes LKS 18,11080701
1108000019,Sandnes LKS 19,11080605
1108000019,Sandnes LKS 19,11080611
1108000019,Sandnes LKS 19,11080612
1108000020,Sandnes LKS 20,11080603
1108000020,Sandnes LKS 20,11080606
1108000020,Sandnes LKS 20,11080608
1108000021,Sandnes LKS 21,11080902
1108000021,Sandnes LKS 21,11080907
1108000022,Sandnes LKS 22,11080904
1108000022,Sandnes LKS 22,11080905
1108000023,Sandnes LKS 23,11080203
1108000023,Sandnes LKS 23,11080204
1108000024,Sandnes LKS 24,11080503
1108000024,Sandnes LKS 24,11080506
1108000025,Sandnes LKS 25,11080613
1108000025,Sandnes LKS 25,11080614
1108000026,Sandnes LKS 26,11080214
1108000026,Sandnes LKS 26,11080305
1108000027,Sandnes LKS 27,11080303
1108000028,Sandnes LKS 28,11080209
1108000029,Sandnes LKS 29,11080607
1108000029,Sandnes LKS 29,11080702
1108000030,Sandnes LKS 30,11080601
1108000030,Sandnes LKS 30,11080609
1108000031,Sandnes LKS 31,11080602
1108000031,Sandnes LKS 31,11080604
1108000032,Sandnes LKS 32,11080406
1111000001,Sokndal LKS 01,11110101
1111000001,Sokndal LKS 01,11110102
1111000001,Sokndal LKS 01,11110103
1111000001,Sokndal LKS 01,11110104
1111000001,Sokndal LKS 01,11110105
1111000001,Sokndal LKS 01,11110106
1111000001,Sokndal LKS 01,11110107
1111000001,Sokndal LKS 01,11110108
1111000001,Sokndal LKS 01,11110109
1111000001,Sokndal LKS 01,11110110
1111000001,Sokndal LKS 01,11110111
1111000001,Sokndal LKS 01,11110112
1111000001,Sokndal LKS 01,11110113
1111000001,Sokndal LKS 01,11110114
1111000001,Sokndal LKS 01,11110115
1111000001,Sokndal LKS 01,11110116
1111000001,Sokndal LKS 01,11110117
1112000001,Lund LKS 01,11120101
1112000001,Lund LKS 01,11120102
1112000001,Lund LKS 01,11120103
1112000001,Lund LKS 01,11120104
1112000001,Lund LKS 01,11120105
1112000001,Lund LKS 01,11120106
1112000001,Lund LKS 01,11120201
1112000001,Lund LKS 01,11120202
1112000001,Lund LKS 01,11120203
1112000001,Lund LKS 01,11120301
1112000001,Lund LKS 01,11120302
1112000001,Lund LKS 01,11120303
1112000001,Lund LKS 01,11120304
1114000001,Bjerkreim LKS 01,11140101
1114000001,Bjerkreim LKS 01,11140102
1114000001,Bjerkreim LKS 01,11140103
1114000001,Bjerkreim LKS 01,11140104
1114000001,Bjerkreim LKS 01,11140105
1114000001,Bjerkreim LKS 01,11140106
1114000001,Bjerkreim LKS 01,11140107
1114000001,Bjerkreim LKS 01,11140108
1114000001,Bjerkreim LKS 01,11140109
1114000001,Bjerkreim LKS 01,11140110
1114000001,Bjerkreim LKS 01,11140111
1119000001,Hå LKS 01,11190101
1119000001,Hå LKS 01,11190102
1119000001,Hå LKS 01,11190103
1119000001,Hå LKS 01,11190104
1119000001,Hå LKS 01,11190105
1119000001,Hå LKS 01,11190201
1119000001,Hå LKS 01,11190202
1119000001,Hå LKS 01,11190203
1119000001,Hå LKS 01,11190204
1119000001,Hå LKS 01,11190212
1119000001,Hå LKS 01,11190213
1119000001,Hå LKS 01,11190214
1119000001,Hå LKS 01,11190215
1119000002,Hå LKS 02,11190301
1119000002,Hå LKS 02,11190302
1119000002,Hå LKS 02,11190304
1119000002,Hå LKS 02,11190306
1119000002,Hå LKS 02,11190307
1119000002,Hå LKS 02,11190308
1119000002,Hå LKS 02,11190401
1119000002,Hå LKS 02,11190406
1119000002,Hå LKS 02,11190407
1119000002,Hå LKS 02,11190503
1119000003,Hå LKS 03,11190402
1119000003,Hå LKS 03,11190404
1119000003,Hå LKS 03,11190405
1119000003,Hå LKS 03,11190501
1119000003,Hå LKS 03,11190504
1119000003,Hå LKS 03,11190505
1119000003,Hå LKS 03,11190506
1119000004,Hå LKS 04,11190206
1119000004,Hå LKS 04,11190210
1119000004,Hå LKS 04,11190211
1119000005,Hå LKS 05,11190205
1119000005,Hå LKS 05,11190207
1119000005,Hå LKS 05,11190208
1119000006,Hå LKS 06,11190303
1119000006,Hå LKS 06,11190305
1119000006,Hå LKS 06,11190309
1119000007,Hå LKS 07,11190403
1119000007,Hå LKS 07,11190502
1119000008,Hå LKS 08,11190209
1120000001,Klepp LKS 01,11200101
1120000001,Klepp LKS 01,11200102
1120000001,Klepp LKS 01,11200105
1120000001,Klepp LKS 01,11200106
1120000001,Klepp LKS 01,11200108
1120000001,Klepp LKS 01,11200109
1120000001,Klepp LKS 01,11200110
1120000001,Klepp LKS 01,11200208
1120000001,Klepp LKS 01,11200209
1120000001,Klepp LKS 01,11200210
1120000001,Klepp LKS 01,11200211
1120000001,Klepp LKS 01,11200402
1120000002,Klepp LKS 02,11200301
1120000002,Klepp LKS 02,11200302
1120000002,Klepp LKS 02,11200303
1120000002,Klepp LKS 02,11200304
1120000002,Klepp LKS 02,11200305
1120000002,Klepp LKS 02,11200306
1120000002,Klepp LKS 02,11200307
1120000003,Klepp LKS 03,11200205
1120000003,Klepp LKS 03,11200207
1120000003,Klepp LKS 03,11200403
1120000004,Klepp LKS 04,11200201
1120000004,Klepp LKS 04,11200503
1120000004,Klepp LKS 04,11200504
1120000004,Klepp LKS 04,11200505
1120000004,Klepp LKS 04,11200506
1120000004,Klepp LKS 04,11200507
1120000005,Klepp LKS 05,11200401
1120000005,Klepp LKS 05,11200404
1120000005,Klepp LKS 05,11200501
1120000005,Klepp LKS 05,11200502
1120000006,Klepp LKS 06,11200107
1120000006,Klepp LKS 06,11200202
1120000006,Klepp LKS 06,11200203
1120000006,Klepp LKS 06,11200204
1120000007,Klepp LKS 07,11200103
1120000008,Klepp LKS 08,11200104
1120000009,Klepp LKS 09,11200206
1121000001,Time LKS 01,11210301
1121000001,Time LKS 01,11210302
1121000001,Time LKS 01,11210303
1121000001,Time LKS 01,11210304
1121000001,Time LKS 01,11210501
1121000001,Time LKS 01,11210502
1121000001,Time LKS 01,11210503
1121000001,Time LKS 01,11210504
1121000001,Time LKS 01,11210505
1121000002,Time LKS 02,11210305
1121000002,Time LKS 02,11210306
1121000002,Time LKS 02,11210307
1121000002,Time LKS 02,11210308
1121000002,Time LKS 02,11210404
1121000002,Time LKS 02,11210405
1121000002,Time LKS 02,11210406
1121000002,Time LKS 02,11210407
1121000003,Time LKS 03,11210108
